BuildingPartName_Acacia_01,'Acacia Tree 1'
BuildingPartName_FT_Drats_Sleeping_01,'Sleeping Drat 1'
BuildingPartName_FT_Drats_Sleeping_02,'Sleeping Drat 2'
BuildingPartName_FT_Drawbridge,'Drawbridge'
BuildingPartName_FT_Fascia_Spooky,'Shop Fascia - Spooky'
BuildingPartName_FT_Flag_01,'Kingdom Flag - Coat of Arms'
BuildingPartName_FT_FloweredArchway_01,'Elegant Archway'
BuildingPartName_FT_FloweredArchway_02,'Elegant Archway Pavilion'
BuildingPartName_FT_Fountain_Base_01,'Plain Fountain Base Octagonal'
BuildingPartName_FT_Fountain_Base_02,'Plain Fountain Base Circular'
BuildingPartName_FT_Fountains_Palace_Base_01,'Palace Fountain Base Octagonal'
BuildingPartName_FT_Fountains_Palace_Base_02,'Palace Fountain Base Circular'
BuildingPartName_FT_Fountains_Palace_StageA_01,'Palace Fountain Round Column'
BuildingPartName_FT_Fountains_Palace_StageA_02,'Palace Fountain Bowl'
BuildingPartName_FT_Fountains_Palace_StageB_01,'Palace Fountain Plinth'
BuildingPartName_FT_Fountains_Palace_StageB_02,'Palace Fountain Square Column'
BuildingPartName_FT_Fountains_Statues_Jester,'Fairytale Statue - Jester'
BuildingPartName_FT_Fountains_Statues_Jester_Bronze,'Fairytale Statue - Jester Bronze'
BuildingPartName_FT_Fountains_Statues_Jester_Gold,'Fairytale Statue - Jester Gold'
BuildingPartName_FT_Fountains_Statues_King,'Fairytale Statue - King'
BuildingPartName_FT_Fountains_Statues_King_Bronze,'Fairytale Statue - King Bronze'
BuildingPartName_FT_Fountains_Statues_King_Gold,'Fairytale Statue - King Gold'
BuildingPartName_FT_Fountains_Statues_Princess,'Fairytale Statue - Princess'
BuildingPartName_FT_Fountain_StageA_01,'Plain Fountain Obelisk'
BuildingPartName_FT_Fountain_StageA_02,'Plain Fountain Square Column Large'
BuildingPartName_FT_Fountain_StageB_01,'Plain Fountain Water Spouts'
BuildingPartName_FT_Fountain_StageB_02,'Plain Fountain Plinth'
BuildingPartName_FT_Frieze_01,'Wooden Support'
BuildingPartName_FT_Gargoyle_Dragon,'Gargoyle Dragon'
BuildingPartName_FT_Gargoyle_Drat,'Gargoyle Drat'
BuildingPartName_FT_Gargoyle_Witch,'Gargoyle Witch'
BuildingPartName_FT_HangingBasket_01,'Hanging Basket - Cone'
BuildingPartName_FT_HangingBasket_02,'Hanging Basket - Round'
BuildingPartName_FT_IronChandelier,'Chandelier'
BuildingPartName_FT_Jester,'Jester Juggling'
BuildingPartName_FT_Jester_Knight,'Jester Knight'
BuildingPartName_FT_Knight_01,'Knight Challenging'
BuildingPartName_FT_Knight_02,'Knight Marching'
BuildingPartName_FT_Knight_03,'Knight Guarding'
BuildingPartName_FT_LampPost_01,'Lantern Tower'
BuildingPartName_FT_LampPost_02,'Firefly Lamp Post'
BuildingPartName_FT_LampPost_03,'Standing Torch'
BuildingPartName_FT_LampPost_04,'Firefly Jar'
BuildingPartName_FT_LargeDecorativeSign,'Fairytale Sign - Wall Sign Decorative Scroll'
BuildingPartName_FT_MarketBarrow_01,'Market Barrow Empty'
BuildingPartName_FT_MarketBarrow_02,'Market Barrow Flowers'
BuildingPartName_FT_MarketBarrow_03,'Market Barrow Barrel'
BuildingPartName_FT_MarketBarrow_04,'Market Barrow Cheese'
BuildingPartName_FT_MarketTent,'Pavilion Tent - Medium'
BuildingPartName_FT_MarketTent_Large,'Pavilion Tent - Large'
BuildingPartName_FT_MarketTent_small,'Pavilion Tent - Small'
BuildingPartName_FT_Palace_Bench,'Palace Thrones'
BuildingPartName_FT_Palace_Bin,'Palace Bin'
BuildingPartName_FT_ParchmentSign,'Fairytale Sign - Projecting Sign Potion Shop'
BuildingPartName_FT_Pennant_Blue_Large,'Pennant - Large Blue'
BuildingPartName_FT_Pennant_Blue_Small,'Pennant - Small Blue'
BuildingPartName_FT_Pennant_Double_Large,'Pennant - Large Double'
BuildingPartName_FT_Pennant_Double_Small,'Pennant - Small Double'
BuildingPartName_FT_Pennant_Red_Large,'Pennant - Large Red'
BuildingPartName_FT_Pennant_Red_Small,'Pennant - Small Red'
BuildingPartName_FT_Planter,'Round Planter'
BuildingPartName_FT_Portcullis,'Portcullis'
BuildingPartName_FT_QuarterCircleSurround_01,'Stone Trim - Quarter Circle'
BuildingPartName_FT_RoyalGazebo,'Royal Gazebo'
BuildingPartName_FT_ShopAwnings_01,'Chequered Cloth Awning'
BuildingPartName_FT_ShopAwnings_02,'Thatch Roof Awning'
BuildingPartName_FT_ShopAwnings_03,'Tile Awning'
BuildingPartName_FT_ShopAwnings_04,'Striped Cloth Awning'
BuildingPartName_FT_Signs_Toilet,'Fairytale Sign - Toilet Sign Shield Lit'
BuildingPartName_FT_Signs_Wooden_01,'Fairytale Sign - Wooden Sign Jester'
BuildingPartName_FT_Signs_Wooden_02,'Fairytale Sign - Wooden Sign Plain'
BuildingPartName_FT_SpookyTree_01,'Spooky Tree 1'
BuildingPartName_FT_SpookyTree_02,'Spooky Tree 2'
BuildingPartName_FT_SpookyTree_03,'Spooky Vines'
BuildingPartName_FT_SpookyTree_04,'Spooky Thorn Vines'
BuildingPartName_FT_StainedGlass_01,'Stained Glass King'
BuildingPartName_FT_Stocks,'Stocks'
BuildingPartName_FT_StrawBale,'Straw Bale'
BuildingPartName_FT_StrawCart,'Farmer's Cart'
BuildingPartName_FT_StrawCart_Small,'Strawcart'
BuildingPartName_FT_StrawRock_01,'Straw Lump'
BuildingPartName_FT_Topiary_Arch,'Topiary Arch'
BuildingPartName_FT_Topiary_Diamond,'Topiary Diamond'
BuildingPartName_FT_Topiary_Heart,'Topiary Heart'
BuildingPartName_FT_Topiary_Hedge,'Topiary Hedge'
BuildingPartName_FT_Topiary_Helix,'Topiary Helix'
BuildingPartName_FT_Topiary_Layered_01,'Topiary Layered 1'
BuildingPartName_FT_Topiary_Layered_02,'Topiary Layered 2'
BuildingPartName_FT_Topiary_Layered_03,'Topiary Layered 3'
BuildingPartName_FT_Topiary_Pyramid_Large,'Topiary Pyramid - Large'
BuildingPartName_FT_Topiary_Pyramid_Small,'Topiary Pyramid - Small'
BuildingPartName_FT_Topiary_Sphere,'Topiary Sphere'
BuildingPartName_FT_Torch_01,'Torch Bracket'
BuildingPartName_FT_VasesAndPots_Market_01,'Pot - Urn'
BuildingPartName_FT_VasesAndPots_Market_02,'Pot - Stew Pot'
BuildingPartName_FT_VasesAndPots_Market_03,'Pot - Amphora'
BuildingPartName_FT_VasesAndPots_Market_04,'Pot - Jug'
BuildingPartName_FT_VasesAndPots_Market_05,'Pot - Three Legged Pot'
BuildingPartName_FT_VasesAndPots_Palace_01,'Vase - Big'
BuildingPartName_FT_VasesAndPots_Palace_02,'Vase - Small'
BuildingPartName_FT_VasesAndPots_Palace_03,'Vase - Tall'
BuildingPartName_FT_VasesAndPots_Palace_04,'Vase - Skinny'
BuildingPartName_FT_VasesAndPots_Palace_plinth,'Palace Plinth'
BuildingPartName_FT_WallLamps_01,'Candle Lamp'
BuildingPartName_FT_WallLamps_02,'Cottage Lamp'
BuildingPartName_FT_WallLamps_03,'Dragon Lamp'
BuildingPartName_FT_WallLamps_04,'Flower Lamp'
BuildingPartName_FT_WallLamps_05,'Mushroom Lamp'
BuildingPartName_FT_WallLamps_06,'Oriental Lamp'
BuildingPartName_FT_WallPlanter_01,'Log Planter'
BuildingPartName_FT_WallPlanter_02,'Trough Planter'
BuildingPartName_FT_WaterTrough_Stone,'Water Trough'
BuildingPartName_FT_Waterwheel,'Waterwheel'
BuildingPartName_FT_Wheel_01,'Market Barrow Wheel - Small'
BuildingPartName_FT_Wheel_02,'Market Barrow Wheel - Large'
BuildingPartName_FT_Wheel_03,'Farmer's Cart Wheel - Small'
BuildingPartName_FT_Wheel_04,'Farmer's Cart Wheel - Large'
BuildingPartName_FT_Windmill_Sails,'Windmill Sails'
BuildingPartName_FT_Window_10A,'Village Window Extension - Large'
BuildingPartName_FT_Window_10B,'Village Window Extension - Small'
BuildingPartName_FT_Window_1A,'Village Window - Heart Large'
BuildingPartName_FT_Window_1B,'Village Window - Heart Small'
BuildingPartName_FT_Window_2A,'Village Window - Plain Peaked'
BuildingPartName_FT_Window_2B,'Village Window - Plain Peaked Slim'
BuildingPartName_FT_Window_3A,'Village Window Oriel - Plain Small'
BuildingPartName_FT_Window_3B,'Village Window Oriel - Heart Small'
BuildingPartName_FT_Window_4A,'Village Window - Recessed Small'
BuildingPartName_FT_Window_5A,'Village Window - Grand Wooden'
BuildingPartName_FT_Window_5B,'Village Window - Grand Duckling'
BuildingPartName_FT_Window_6A,'Village Window - Small Arch'
BuildingPartName_FT_Window_7A,'Village Window - Covered Arch'
BuildingPartName_FT_Window_8A,'Village Window Oriel - Covered Arch Small'
BuildingPartName_FT_Window_9A,'Village Window Oriel - Plain Large'
BuildingPartName_FT_WindowBox_01,'Windowbox Plain Large'
BuildingPartName_FT_WindowBox_02,'Windowbox Lattice Large'
BuildingPartName_FT_WindowBox_03,'Windowbox Painted Large'
BuildingPartName_FT_WindowBox_Small_01,'Windowbox Plain Small'
BuildingPartName_FT_WindowBox_Small_02,'Windowbox Lattice Small'
BuildingPartName_FT_WindowBox_Small_03,'Windowbox Painted Small'
BuildingPartName_FT_Window_Castle_01,'Castle Window - Leaded Tall Arch'
BuildingPartName_FT_Window_Castle_02,'Castle Window - Leaded Tall Triple Arch'
BuildingPartName_FT_Window_Castle_03,'Castle Window - Paned Triple Arch'
BuildingPartName_FT_Window_Castle_04,'Castle Window - Paned Double Arch'
BuildingPartName_FT_Window_Castle_05,'Castle Window Oriel - Turret Large'
BuildingPartName_FT_Window_Castle_06,'Castle Window - Leaded Double Arc'
BuildingPartName_FT_Window_Castle_07,'Castle Window - Leaded Narrow'
BuildingPartName_FT_Window_Castle_08,'Castle Window - Carved Double Narrow'
BuildingPartName_FT_Window_Castle_09,'Castle Window - Carved Narrow'
BuildingPartName_FT_Window_Castle_10,'Castle Window - Leaded Rectangular Panes'
BuildingPartName_FT_Window_Castle_11,'Castle Window - Carved Double Panes'
BuildingPartName_FT_Window_Castle_12,'Castle Window - Slit'
BuildingPartName_FT_Window_Castle_13,'Castle Window - Leaded Small'
BuildingPartName_FT_Window_Castle_14,'Castle Window Oriel - Turret Small'
BuildingPartName_FT_Window_Castle_15,'Castle Window - Leaded Recessed Panes'
BuildingPartName_FT_Window_Castle_16,'Castle Window Extension'
BuildingPartName_FT_Wishing_Tree,'Wishing Tree'
BuildingPartName_FT_Witch_CastingSpells,'Witch Casting Spells'
BuildingPartName_FT_Witch_Flying,'Witch Flying'
BuildingPartName_FT_WitchHouse,'Witch House'
BuildingPartName_FT_WitchTree,'Witch Tree'
BuildingPartName_GenericRed_01,'Red Emperor Maple'
BuildingPartName_GR_Rock_01,'Grasslands Rock - Large 1'
BuildingPartName_GR_Rock_02,'Grasslands Rock - Large 2'
BuildingPartName_GR_Rock_03,'Grasslands Rock - Large 3'
BuildingPartName_GR_Rock_04,'Grasslands Rock - Large 4'
BuildingPartName_GR_Rock_05,'Grasslands Rock - Large 5'
BuildingPartName_GR_Rock_06,'Grasslands Rock - Large 6'
BuildingPartName_HOL_ArchHalf_Tunnel,'Gingerbread Rounded Half Arch Tunnel'
BuildingPartName_HOL_Arch_Tunnel,'Gingerbread Rounded Arch Tunnel'
BuildingPartName_HOL_Band,'Holiday Duet'
BuildingPartName_HOL_Bauble,'Bauble - Large Frosted Sphere'
BuildingPartName_HOL_Bauble_Small,'Bauble - Small Frosted Sphere'
BuildingPartName_HOL_Bell_01,'Decorative Bell - Plain'
BuildingPartName_HOL_Bell_02,'Decorative Bell - Ribbon'
BuildingPartName_HOL_Bread_Door,'Gingerbread Cutout - Door 1'
BuildingPartName_HOL_Bread_Door_02,'Gingerbread Cutout - Door 2'
BuildingPartName_HOL_Bread_Heart,'Gingerbread Cutout - Heart'
BuildingPartName_HOL_Bread_Oblong_1m,'Gingerbread Oblong 1'
BuildingPartName_HOL_Bread_Oblong_2m,'Gingerbread Oblong 2'
BuildingPartName_HOL_Bread_Oblong_4m,'Gingerbread Oblong 3'
BuildingPartName_HOL_CandyCanes_Large,'Confectionary - Candy Cane Large'
BuildingPartName_HOL_CandyCanes_Medium,'Confectionary - Candy Cane Medium'
BuildingPartName_HOL_CandyCanes_Small,'Confectionary - Candy Cane Small'
BuildingPartName_HOL_Chimney_01,'Gingerbread Column'
BuildingPartName_HOL_Chocolate_Cup,'Confectionary - Chocolate Cup'
BuildingPartName_HOL_ChocolateDippedShortbread,'Confectionary - Chocolate Dipped Shortbread'
BuildingPartName_HOL_Chocolate_Disc,'Confectionary - Chocolate Disc Plain'
BuildingPartName_HOL_Chocolate_Disc_Sprinkles,'Confectionary - Chocolate Disc Sprinkles'
BuildingPartName_HOL_Chocolate_Disc_White,'Confectionary - White Chocolate Disc Plain'
BuildingPartName_HOL_Chocolate_Disc_White_Sprinkles,'Confectionary - White Chocolate Disc Sprinkles'
BuildingPartName_HOL_ChocolateFinger,'Confectionary - Chocolate Dipped Finger'
BuildingPartName_HOL_ChocolateFingerDark,'Confectionary - Chocolate Dipped Finger Dark'
BuildingPartName_HOL_ChocolateFingerWhite,'Confectionary - Chocolate Dipped Finger White'
BuildingPartName_HOL_Chocolate_Heart,'Confectionary - Chocolate Heart'
BuildingPartName_HOL_Chocolate_Slice,'Confectionary - Chocolate Slice'
BuildingPartName_HOL_ChristmasTree_01,'Christmas Tree - Large'
BuildingPartName_HOL_ChristmasTree_02,'Christmas Tree - Small'
BuildingPartName_HOL_CoconutSlice,'Confectionary - Coconut Slice'
BuildingPartName_HOL_ComplexBauble,'Bauble - Large Lantern'
BuildingPartName_HOL_ComplexBauble_Small,'Bauble - Small Lantern'
BuildingPartName_HOL_ConeWafer,'Wafer Fan'
BuildingPartName_HOL_CurvedBauble,'Bauble - Large Ball'
BuildingPartName_HOL_CurvedBauble_Small,'Bauble - Small Ball'
BuildingPartName_HOL_Decoration_Light_02,'Festive Sign - Wall Sign Bauble Lit'
BuildingPartName_HOL_Decoration_Light_03,'Festive Sign - Wall Sign Falling Star Lit'
BuildingPartName_HOL_Decoration_Light_14,'Festive Sign - Wall Sign Star 2 Lit'
BuildingPartName_HOL_DiskWafer,'Wafer Disc'
BuildingPartName_HOL_Door_01,'Gingerbread Icing - Door 1'
BuildingPartName_HOL_Door_02,'Gingerbread Icing - Door 2'
BuildingPartName_HOL_Door_03,'Gingerbread Icing - Door 3'
BuildingPartName_HOL_Door_04,'Gingerbread Icing - Door 4'
BuildingPartName_HOL_Door_05,'Gingerbread Icing - Door 5'
BuildingPartName_HOL_Door_06,'Gingerbread Icing - Door 6'
BuildingPartName_HOL_Door_07,'Gingerbread Icing - Door 7'
BuildingPartName_HOL_FairyLights_Curved_Loose_4m,'Fairy Lights (Variable) Curved 4m - Loose'
BuildingPartName_HOL_FairyLights_Curved_Straight_4m,'Fairy Lights (Variable) Curved 4m'
BuildingPartName_HOL_FairyLights_Loose_1m,'Fairy Lights (Variable) 1m - Loose'
BuildingPartName_HOL_FairyLights_Loose_2m,'Fairy Lights (Variable) 2m - Loose'
BuildingPartName_HOL_FairyLights_Loose_4m,'Fairy Lights (Variable) 4m - Loose'
BuildingPartName_HOL_FairyLights_Still_Curved_Loose_4m,'Fairy Lights (Constant) Curved 4m - Loose'
BuildingPartName_HOL_FairyLights_Still_Curved_Straight_4m,'Fairy Lights (Constant) Curved 4m'
BuildingPartName_HOL_FairyLights_Still_Loose_1m,'Fairy Lights (Constant) 1m - Loose'
BuildingPartName_HOL_FairyLights_Still_Loose_2m,'Fairy Lights (Constant) 2m - Loose'
BuildingPartName_HOL_FairyLights_Still_Loose_4m,'Fairy Lights (Constant) 4m - Loose'
BuildingPartName_HOL_FairyLights_Still_Straight_1m,'Fairy Lights (Constant) 1m'
BuildingPartName_HOL_FairyLights_Still_Straight_2m,'Fairy Lights (Constant) 2m'
BuildingPartName_HOL_FairyLights_Still_Straight_4m,'Fairy Lights (Constant) 4m'
BuildingPartName_HOL_FairyLights_Straight_1m,'Fairy Lights (Variable) 1m'
BuildingPartName_HOL_FairyLights_Straight_2m,'Fairy Lights (Variable) 2m'
BuildingPartName_HOL_FairyLights_Straight_4m,'Fairy Lights (Variable) 4m'
BuildingPartName_HOL_FakeSnowPatches,'Artificial Snow - 4m by 4m Square'
BuildingPartName_HOL_FakeSnowPatches2,'Artificial Snow - 4m by 4m Square Top Surface'
BuildingPartName_HOL_FakeSnowPatches3,'Artificial Snow - 2m by 2m Triangle'
BuildingPartName_HOL_FakeSnowPatches4,'Artificial Snow - 2m by 2m Half Arch'
BuildingPartName_HOL_FakeSnowPatches5,'Artificial Snow - 4m by 4m Quarter Circle Top Surface'
BuildingPartName_HOL_FakeSnowPatches6,'Artificial Snow - 4m by 1m Rectangle'
BuildingPartName_HOL_FakeSnowPatches7,'Artificial Snow - 4m by 1m Rectangle Ridge'
BuildingPartName_HOL_FakeSnowPatches8,'Artificial Snow - Spread Lump'
BuildingPartName_HOL_Gift_01,'Gift 1'
BuildingPartName_HOL_Gift_02,'Gift 2'
BuildingPartName_HOL_Gift_03,'Gift 3'
BuildingPartName_HOL_Gift_04,'Gift 4'
BuildingPartName_HOL_Gift_05,'Gift 5'
BuildingPartName_HOL_Gift_06,'Gift 6'
BuildingPartName_HOL_Gift_07,'Gift 7'
BuildingPartName_HOL_Gift_08,'Gift 8'
BuildingPartName_HOL_Gift_09,'Gift 9'
BuildingPartName_HOL_Gingerbread_Child,'Gingerbread Child'
BuildingPartName_HOL_Gingerbread_Deer,'Gingerbread Deer'
BuildingPartName_HOL_Gingerbread_Man,'Gingerbread Man'
BuildingPartName_HOL_Gingerbread_Santa,'Gingerbread Santa'
BuildingPartName_HOL_Gingerbread_Tree,'Gingerbread Tree'
BuildingPartName_HOL_Gingerbread_Woman,'Gingerbread Woman'
BuildingPartName_HOL_IcedGem,'Confectionary - Iced Biscuit'
BuildingPartName_HOL_IcingDec_Bricks,'Gingerbread Icing - Bricks'
BuildingPartName_HOL_IcingDec_Canes,'Gingerbread Icing - Canes'
BuildingPartName_HOL_IcingDec_Comma_Large,'Gingerbread Icing - Comma Large'
BuildingPartName_HOL_IcingDec_Comma_Small,'Gingerbread Icing - Comma Small'
BuildingPartName_HOL_IcingDec_DoubleSwirl,'Gingerbread Icing - Double Swirl'
BuildingPartName_HOL_IcingDec_Droplets,'Gingerbread Icing - Droplets'
BuildingPartName_HOL_IcingDec_Heart_Bead,'Gingerbread Icing - Heart Bead'
BuildingPartName_HOL_IcingDec_Holly,'Gingerbread Icing - Holly'
BuildingPartName_HOL_IcingDec_Leaves,'Gingerbread Icing - Leaves'
BuildingPartName_HOL_IcingDec_Scallops,'Gingerbread Icing - Scallop Tile 4m Line'
BuildingPartName_HOL_IcingDec_StarDots,'Gingerbread Icing - Dots'
BuildingPartName_HOL_IcingDec_Star_Large,'Gingerbread Icing - Star Large'
BuildingPartName_HOL_IcingDec_Star_Small,'Gingerbread Icing - Star Small'
BuildingPartName_HOL_IcingDec_Swirl_Large,'Gingerbread Icing - Swirl Large'
BuildingPartName_HOL_IcingDec_Swirl_Medium,'Gingerbread Icing - Swirl Medium'
BuildingPartName_HOL_IcingDec_Swirl_Small,'Gingerbread Icing - Swirl Small'
BuildingPartName_HOL_IcingDec_Tile,'Gingerbread Icing - Scallop Tile Single'
BuildingPartName_HOL_IcingDec_Tile_Group,'Gingerbread Icing - Scallop Tile Group'
BuildingPartName_HOL_IcingDec_ZigZag,'Gingerbread Icing - Zigzag 4m Line'
BuildingPartName_HOL_IcingTrims_2m,'Icing Trim 2m'
BuildingPartName_HOL_IcingTrims_Curved_1m,'Icing Trim Curved 1m'
BuildingPartName_HOL_IcingTrims_Curved_2m,'Icing Trim Curved 2m'
BuildingPartName_HOL_IcingTrims_Curved_4m,'Icing Trim Curved 4m'
BuildingPartName_HOL_IcingTrims_Icicle_1m,'Icing Icicle 1m'
BuildingPartName_HOL_IcingTrims_Icicle_2m,'Icing Icicle 2m'
BuildingPartName_HOL_IcingTrims_Icicle_2m_Double,'Icing Icicle 2m Double'
BuildingPartName_HOL_IcingTrims_Icicle_4m,'Icing Icicle 4m'
BuildingPartName_HOL_IcingTrims_Straight_1m,'Icing Trim 1m'
BuildingPartName_HOL_IcingTrims_Straight_2m,'Icing Trim 2m'
BuildingPartName_HOL_IcingTrims_Straight_4m,'Icing Trim 4m'
BuildingPartName_HOL_JammyDodger,'Confectionary - Jammy Biscuit'
BuildingPartName_HOL_Jelly_Gem,'Confectionary - Jelly Gem'
BuildingPartName_HOL_LampBauble,'Bauble - Large Lampshade'
BuildingPartName_HOL_LampBauble_Small,'Bauble - Small Lampshade'
BuildingPartName_HOL_Lollipop_01,'Confectionary - Candy Lollipop Large 1'
BuildingPartName_HOL_Lollipop_02,'Confectionary - Candy Lollipop Large 2'
BuildingPartName_HOL_Lollipop_Small_01,'Confectionary - Candy Lollipop Small 1'
BuildingPartName_HOL_Lollipop_Small_02,'Confectionary - Candy Lollipop Small 2'
BuildingPartName_HOL_Macaron,'Confectionary - Macaron'
BuildingPartName_HOL_MaltedMilk,'Confectionary - Malted Biscuit'
BuildingPartName_HOL_Marshmallow_Half,'Marshmallow Face - Grin'
BuildingPartName_HOL_Marshmallow_Happy,'Marshmallow Face - Happy Large'
BuildingPartName_HOL_Marshmallow_Not_Impressed,'Marshmallow Face - Moody'
BuildingPartName_HOL_Marshmallow_Shocked,'Marshmallow Face - Shocked'
BuildingPartName_HOL_Marshmallow_Small_Happy,'Marshmallow Face - Happy Small'
BuildingPartName_HOL_Marshmallow_Twist,'Confectionary - Marshmallow Twist Large'
BuildingPartName_HOL_Marshmallow_Twist_1M,'Confectionary - Marshmallow Twist Small'
BuildingPartName_HOL_Marshmallow_Unhappy,'Marshmallow Face - Sad'
BuildingPartName_HOL_Merge_Arch,'Gingerbread Rounded Arch'
BuildingPartName_HOL_Merge_ArchHalf,'Gingerbread Rounded Half Arch'
BuildingPartName_HOL_Merge_Doorway,'Gingerbread Wall 4m - Doorway Cutout'
BuildingPartName_HOL_Merge_ShopFront,'Gingerbread Wall 4m Shopfront'
BuildingPartName_HOL_Merge_Station_Surround_01,'Gingerbread Wall 4m Station Surround 1'
BuildingPartName_HOL_Merge_Station_Surround_02,'Gingerbread Wall 4m Station Surround 2'
BuildingPartName_HOL_Merge_Wall_1m,'Gingerbread Wall 1m'
BuildingPartName_HOL_Merge_Wall_2m,'Gingerbread Wall 2m'
BuildingPartName_HOL_Merge_Wall_4m,'Gingerbread Wall 4m'
BuildingPartName_HOL_Merge_Wall_4m_ArchWindow,'Gingerbread Wall 4m - Arch Cutout'
BuildingPartName_HOL_Merge_Wall_4m_Circle,'Gingerbread Wall 4m - Circle Cutout'
BuildingPartName_HOL_Merge_Wall_4m_Heart,'Gingerbread Wall 4m - Heart Cutout'
BuildingPartName_HOL_Merge_Wall_Slope_1m,'Gingerbread Wall 1m Slope'
BuildingPartName_HOL_Merge_Wall_Slope_2m,'Gingerbread Wall 2m Slope'
BuildingPartName_HOL_Merge_Wall_Slope_4m,'Gingerbread Wall 4m Slope'
BuildingPartName_HOL_Merge_Wall_Slope_Circle,'Gingerbread Wall 4m Slope - Circle Cutout'
BuildingPartName_HOL_Merge_Wall_Slope_Heart,'Gingerbread Wall 4m Slope - Heart Cutout'
BuildingPartName_HOL_Molasses_Chew,'Confectionary - Molasses Chew'
BuildingPartName_HOL_Nutcracker_01,'Soldier Puppet 1'
BuildingPartName_HOL_Nutcracker_02,'Soldier Puppet 2'
BuildingPartName_HOL_PineCone,'Bauble - Large Pine Cone'
BuildingPartName_HOL_PineCone_Small,'Bauble - Small Pine Cone'
BuildingPartName_HOL_Pretzel,'Confectionary - Pretzel Small'
BuildingPartName_HOL_Radius4_2m_90,'Gingerbread Curved Wall 2m'
BuildingPartName_HOL_Radius4_4m_90,'Gingerbread Curved Wall 4m'
BuildingPartName_HOL_Ribbon_01,'Decorative Ribbon - Small'
BuildingPartName_HOL_Ribbon_02,'Decorative Ribbon - Large'
BuildingPartName_HOL_Roof_Bread,'Gingerbread Roof 4m Ridge'
BuildingPartName_HOL_Roof_Bread_02,'Gingerbread Roof Double Curve'
BuildingPartName_HOL_Roof_Bread_02_Overhang_1m,'Gingerbread Roof Double Curve Overhang'
BuildingPartName_HOL_Roof_Bread_1m,'Gingerbread Roof 1m Ridge'
BuildingPartName_HOL_Roof_Bread_2m,'Gingerbread Roof 2m Ridge'
BuildingPartName_HOL_Roof_Bread_Flat,'Gingerbread Roof Flat'
BuildingPartName_HOL_Roof_Bread_FlatQtrCirc,'Gingerbread Roof Flat - Quarter Circle'
BuildingPartName_HOL_Roof_Bread_Overhang_1m,'Gingerbread Roof 4m Ridge Overhang'
BuildingPartName_HOL_Roof_Bread_Overhang_1m_1m,'Gingerbread Roof 1m Ridge Overhang'
BuildingPartName_HOL_Roof_Bread_Overhang_2m_1m,'Gingerbread Roof 2m Ridge Overhang'
BuildingPartName_HOL_Roof_Bread_QtrCone,'Gingerbread Roof Quarter Cone'
BuildingPartName_HOL_Roof_Bread_Slope,'Gingerbread Roof 4m Slope'
BuildingPartName_HOL_Roof_Bread_Slope_1m,'Gingerbread Roof 1m Slope'
BuildingPartName_HOL_Roof_Bread_Slope_2m,'Gingerbread Roof 2m Slope'
BuildingPartName_HOL_Roof_Bread_Slope_Corner_1m,'Gingerbread Oblong 5'
BuildingPartName_HOL_Roof_Bread_Slope_Corner_2m,'Gingerbread Oblong 6'
BuildingPartName_HOL_Roof_Bread_Slope_Eave_1m,'Gingerbread Oblong 4'
BuildingPartName_HOL_Roof_Bread_Tower,'Gingerbread Roof 4m Ridge Capped'
BuildingPartName_HOL_Snow_01,'Snow Boulder - Large 1'
BuildingPartName_HOL_Snow_02a,'Snow Boulder - Large 2'
BuildingPartName_HOL_Snow_02b,'Snow Boulder - Large 4'
BuildingPartName_HOL_Snow_03a,'Snow Boulder - Large 3'
BuildingPartName_HOL_Snow_03b,'Snow Boulder - Large 5'
BuildingPartName_HOL_Snow_03c,'Snow Boulder - Small 1'
BuildingPartName_HOL_Snow_04a,'Snow Boulder - Small 2'
BuildingPartName_HOL_Snow_04b,'Snow Boulder - Small 3'
BuildingPartName_HOL_Snow_05,'Snow Boulder - Small 4'
BuildingPartName_HOL_Snow_06,'Snow Boulder - Small 5'
BuildingPartName_HOL_Snowman_Body_Arm_01,'Snowman Body Arm 1'
BuildingPartName_HOL_Snowman_Body_Arm_02,'Snowman Body Arm 2'
BuildingPartName_HOL_Snowman_Body_Large,'Snowman Body - Large'
BuildingPartName_HOL_Snowman_Body_Medium,'Snowman Body - Medium'
BuildingPartName_HOL_Snowman_Body_Medium_Stretched,'Snowman Body - Medium Stretched'
BuildingPartName_HOL_Snowman_Body_Small,'Snowman Body - Small'
BuildingPartName_HOL_Snowman_Body_Small_Stretched,'Snowman Body - Small Stretched'
BuildingPartName_HOL_Snowman_Clothing_Earmufs,'Snowman Clothing - Earmufs'
BuildingPartName_HOL_Snowman_Clothing_Hat_01,'Snowman Clothing - Hat 1'
BuildingPartName_HOL_Snowman_Clothing_Hat_02,'Snowman Clothing - Hat 2'
BuildingPartName_HOL_Snowman_Clothing_Hat_03,'Snowman Clothing - Hat 3'
BuildingPartName_HOL_Snowman_Clothing_Scarf_01,'Snowman Clothing Scarf'
BuildingPartName_HOL_Snowman_Face_CuteSmile,'Snowman Face - Cute Smile'
BuildingPartName_HOL_Snowman_Face_Happy,'Snowman Face - Happy'
BuildingPartName_HOL_Snowman_Face_Nose,'Snowman Face - Nose'
BuildingPartName_HOL_Snowman_Face_Sad,'Snowman Face - Sad'
BuildingPartName_HOL_Snowman_Face_Surprised,'Snowman Face - Surprised'
